id	speed	direction	ramp	freeway	datetime
47	75.0	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 14:03:59.0
48	75.0	North	Silver Lake Boulevard	101	2014-04-25 14:03:59.0
49	57.836544	West	Paramount Boulevard	105	2014-04-25 14:03:59.0
50	75.0	East	Bundy Drive	10	2014-04-25 14:03:59.0
51	20.0	South	Vermont Avenue	101	2014-04-25 14:03:59.0
52	59.433872	South	Montana Avenue	405	2014-04-25 14:03:59.0
53	43.41279	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
54	72.0938	East	National Boulevard, Overland Avenue	10	2014-04-25 14:03:59.0
55	30.57831	West	Crenshaw Boulevard	105	2014-04-25 14:03:59.0
56	75.0	South	Shoup Avenue	101	2014-04-25 14:03:59.0
57	68.85495	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 14:03:59.0
58	20.0	South	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 14:03:59.0
59	20.0	West	Mateo Street, Santa Fe Avenue	10	2014-04-25 14:03:59.0
60	54.050316	North	Seventh Street	101	2014-04-25 14:03:59.0
61	35.520348	North	Lankershim Boulevard Universal City	101	2014-04-25 14:03:59.0
62	58.31593	North	Balboa Boulevard Encino	101	2014-04-25 14:03:59.0
63	44.408558	South	Sunset Boulevard	405	2014-04-25 14:03:59.0
64	66.78653	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 14:03:59.0
65	53.784138	West	Soto Street	10	2014-04-25 14:03:59.0
66	46.12281	North	Ventura Boulevard	101	2014-04-25 14:03:59.0
67	54.630653	West	San Pedro Street	10	2014-04-25 14:03:59.0
68	58.171238	West	Cesar Chavez Avenue	10	2014-04-25 14:03:59.0
69	48.75008	South	Los Angeles Street	101	2014-04-25 14:03:59.0
70	45.504066	North	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 14:03:59.0
71	34.720596	North	Devonshire Street   Granada Hills	405	2014-04-25 14:03:59.0
72	20.0	South	Van Nuys Boulevard	101	2014-04-25 14:03:59.0
73	60.116776	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 14:03:59.0
74	38.084064	East	Grand Avenue	10	2014-04-25 14:03:59.0
75	20.0	South	Gower Street	101	2014-04-25 14:03:59.0
76	75.0	North	Haskell Avenue	101	2014-04-25 14:03:59.0
77	75.0	South	Getty Center Drive	405	2014-04-25 14:03:59.0
78	20.0	South	Mission Road	101	2014-04-25 14:03:59.0
79	73.51816	North	Silver Lake Boulevard	101	2014-04-25 14:03:59.0
80	60.741913	North	Haskell Avenue	101	2014-04-25 14:03:59.0
81	36.188213	East	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 14:03:59.0
82	75.0	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 14:03:59.0
83	59.742374	North	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
84	55.287434	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
85	23.977636	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:03:59.0
86	62.47663	South	Woodman Avenue	101	2014-04-25 14:03:59.0
87	66.40553	North	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 14:03:59.0
88	75.0	West	Fourth Street	10	2014-04-25 14:03:59.0
89	71.8512	South	First Street	101	2014-04-25 14:03:59.0
90	65.586975	West	Fourth Street	10	2014-04-25 14:03:59.0
91	75.0	South	Universal Studios Boulevard	101	2014-04-25 14:03:59.0
92	25.507568	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:03:59.0
93	57.344025	West	Arlington Avenue	10	2014-04-25 14:03:59.0
94	61.47026	North	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 14:03:59.0
95	73.391785	South	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:03:59.0
96	28.106636	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 14:03:59.0
97	38.159	North	National Boulevard	405	2014-04-25 14:03:59.0
98	54.21293	North	Jefferson Boulevard	405	2014-04-25 14:03:59.0
99	65.5405	North	Hollywood Boulevard	101	2014-04-25 14:03:59.0
100	28.883198	South	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:03:59.0
101	64.817764	South	Hayvenhurst Avenue	101	2014-04-25 14:03:59.0
102	72.27309	North	Rinaldi Street   Mission Hills	405	2014-04-25 14:03:59.0
103	58.47556	West	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 14:03:59.0
104	25.139824	South	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:03:59.0
105	70.05323	North	Rinaldi Street   Mission Hills	405	2014-04-25 14:03:59.0
106	20.0	South	Van Nuys Boulevard	101	2014-04-25 14:03:59.0
107	20.0	East	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 14:03:59.0
108	45.580864	West	Hawthorne Boulevard	105	2014-04-25 14:03:59.0
109	75.0	West	Vermont Avenue	105	2014-04-25 14:03:59.0
110	63.076244	South	Grand Avenue, Temple Street	101	2014-04-25 14:03:59.0
111	41.53074	North	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 14:03:59.0
112	42.77693	West	Cloverfield Boulevard	10	2014-04-25 14:03:59.0
113	65.488525	East	Paramount Boulevard	105	2014-04-25 14:03:59.0
114	44.645798	North	Canoga Avenue	101	2014-04-25 14:03:59.0
115	40.510654	South	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 14:03:59.0
116	45.641468	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 14:03:59.0
117	38.13408	South	Mulholland Drive, Skirball Center Drive	405	2014-04-25 14:03:59.0
118	30.10878	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 14:03:59.0
119	26.694016	South	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 14:03:59.0
120	60.520313	North	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 14:03:59.0
121	55.518185	East	Prairie Avenue	105	2014-04-25 14:03:59.0
122	29.465578	North	Lankershim Boulevard Universal City	101	2014-04-25 14:03:59.0
123	21.459385	South	Rampart Boulevard, Benton Way	101	2014-04-25 14:03:59.0
124	35.757244	West	Central Avenue	105	2014-04-25 14:03:59.0
125	22.13347	South	Vignes Street	101	2014-04-25 14:03:59.0
126	41.065468	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 14:03:59.0
127	32.930683	North	Winnetka Avenue Woodland Hills	101	2014-04-25 14:03:59.0
128	47.870422	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 14:03:59.0
129	63.48876	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:03:59.0
130	40.86194	West	Alameda Street	10	2014-04-25 14:03:59.0
131	29.4397	North	Sepulveda Boulevard	101	2014-04-25 14:03:59.0
132	36.24749	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 14:03:59.0
133	59.999355	West	La Brea Avenue	10	2014-04-25 14:03:59.0
134	42.8447	West	Bellflower Boulevard	105	2014-04-25 14:03:59.0
135	25.567919	North	Tujunga Avenue	101	2014-04-25 14:03:59.0
136	26.064941	South	Burbank Boulevard	405	2014-04-25 14:03:59.0
137	25.4577	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:03:59.0
138	57.272636	North	Tampa Avenue	101	2014-04-25 14:03:59.0
139	72.15736	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 14:03:59.0
140	49.677673	West	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 14:03:59.0
141	47.490494	East	City Terrace Drive	10	2014-04-25 14:03:59.0
142	65.432495	North	Moraga Drive	405	2014-04-25 14:03:59.0
143	55.60129	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
144	75.0	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 14:03:59.0
145	73.02573	East	Bundy Drive	10	2014-04-25 14:03:59.0
146	44.085674	West	Robertson Boulevard Culver City	10	2014-04-25 14:03:59.0
147	20.0	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:03:59.0
148	28.13275	West	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 14:03:59.0
149	39.040318	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 14:03:59.0
150	64.982315	South	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 14:03:59.0
151	20.0	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:03:59.0
152	47.381645	West	Maple Avenue	10	2014-04-25 14:03:59.0
153	47.960526	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
154	66.51069	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:03:59.0
155	57.58878	North	Cesar Chavez Avenue	101	2014-04-25 14:03:59.0
156	20.0	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 14:03:59.0
157	31.60957	South	Melrose Avenue, Normandie Avenue	101	2014-04-25 14:03:59.0
158	56.625095	East	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 14:03:59.0
159	46.14556	South	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
160	20.0	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 14:03:59.0
161	75.0	North	Sunset Boulevard	101	2014-04-25 14:03:59.0
162	64.50576	West	Crenshaw Boulevard	10	2014-04-25 14:03:59.0
163	73.30474	South	Universal Studios Boulevard	101	2014-04-25 14:03:59.0
164	75.0	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 14:03:59.0
165	34.51246	South	Coldwater Canyon Avenue	101	2014-04-25 14:03:59.0
166	49.376495	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 14:03:59.0
167	29.181074	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:03:59.0
168	54.390705	South	Alameda Street Union Station	101	2014-04-25 14:03:59.0
169	70.73788	South	Olympic Boulevard, Pico Boulevard	405	2014-04-25 14:03:59.0
170	22.830193	East	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 14:03:59.0
171	20.152054	West	20th Street	10	2014-04-25 14:03:59.0
172	66.61753	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:03:59.0
173	56.22577	South	Moraga Drive	405	2014-04-25 14:03:59.0
174	51.65956	South	Hayvenhurst Avenue	101	2014-04-25 14:03:59.0
175	43.632797	East	National Boulevard	10	2014-04-25 14:03:59.0
176	34.284916	North	Winnetka Avenue Woodland Hills	101	2014-04-25 14:03:59.0
177	58.321907	West	La Brea Avenue	10	2014-04-25 14:03:59.0
178	33.63489	South	Broadway	101	2014-04-25 14:03:59.0
179	61.28703	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 14:03:59.0
180	46.437283	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 14:03:59.0
181	31.131544	North	National Boulevard	405	2014-04-25 14:03:59.0
182	20.0	East	Crenshaw Boulevard	105	2014-04-25 14:03:59.0
183	59.082645	South	Fallbrook Avenue	101	2014-04-25 14:03:59.0
184	53.09778	East	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 14:03:59.0
185	48.84147	East	Fairfax Avenue, Washington Boulevard	10	2014-04-25 14:03:59.0
186	75.0	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 14:03:59.0
187	56.866173	East	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 14:03:59.0
188	31.87278	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 14:03:59.0
189	22.853914	South	Melrose Avenue, Normandie Avenue	101	2014-04-25 14:03:59.0
190	35.78007	West	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 14:03:59.0
191	36.626022	West	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 14:03:59.0
192	42.118145	East	Long Beach Boulevard	105	2014-04-25 14:03:59.0
193	62.152683	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 14:03:59.0
194	67.088394	North	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 14:03:59.0
195	49.791836	South	Spring Street	101	2014-04-25 14:03:59.0
196	74.63464	South	Silver Lake Boulevard	101	2014-04-25 14:03:59.0
197	74.06049	North	Shoup Avenue	101	2014-04-25 14:03:59.0
198	24.925627	North	Rampart Boulevard, Benton Way	101	2014-04-25 14:03:59.0
199	36.32633	West	Grand Avenue	10	2014-04-25 14:03:59.0
200	20.0	North	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 14:03:59.0
201	71.45039	South	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 14:03:59.0
202	75.0	North	Sunset Boulevard	101	2014-04-25 14:03:59.0
203	36.28719	South	Ventura Boulevard	101	2014-04-25 14:03:59.0
204	24.44076	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 14:03:59.0
205	50.097427	East	Wilmington Avenue	105	2014-04-25 14:03:59.0
206	58.164307	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 14:03:59.0
207	36.951214	North	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 14:03:59.0
208	68.174484	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 14:03:59.0
209	55.043167	West	La Brea Avenue	10	2014-04-25 14:03:59.0
210	55.514256	North	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
211	66.715546	East	Bundy Drive	10	2014-04-25 14:03:59.0
212	67.98247	South	Silver Lake Boulevard	101	2014-04-25 14:03:59.0
213	46.277573	North	Fallbrook Avenue	101	2014-04-25 14:03:59.0
214	57.588505	West	Wilmington Avenue	105	2014-04-25 14:03:59.0
215	58.867073	North	Montana Avenue	405	2014-04-25 14:03:59.0
216	48.4251	South	White Oak Avenue	101	2014-04-25 14:03:59.0
217	36.54846	North	Barham Boulevard Burbank	101	2014-04-25 14:03:59.0
218	32.973225	West	Central Avenue	10	2014-04-25 14:03:59.0
219	47.328663	North	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 14:03:59.0
220	22.740631	South	Victory Boulevard   Van Nuys	405	2014-04-25 14:03:59.0
221	35.08198	East	20th Street	10	2014-04-25 14:03:59.0
222	29.450352	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 14:03:59.0
223	70.439644	East	Bundy Drive	10	2014-04-25 14:03:59.0
224	34.817497	North	Fourth Street	101	2014-04-25 14:03:59.0
225	20.0	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 14:03:59.0
226	55.19292	South	Seventh Street	101	2014-04-25 14:03:59.0
227	70.239174	West	Garfield Avenue	105	2014-04-25 14:03:59.0
228	54.40101	East	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 14:03:59.0
229	36.294334	North	Fourth Street	101	2014-04-25 14:03:59.0
230	38.346203	West	Los Angeles Street Convention Center	10	2014-04-25 14:03:59.0
231	38.864754	South	Ventura Boulevard	101	2014-04-25 14:03:59.0
232	35.383972	North	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 14:03:59.0
233	61.646683	South	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 14:03:59.0
234	31.638695	South	Tujunga Avenue	101	2014-04-25 14:03:59.0
235	44.405746	South	Sunset Boulevard	405	2014-04-25 14:03:59.0
236	27.191376	South	Mission Road	101	2014-04-25 14:03:59.0
237	32.57252	North	Rampart Boulevard, Benton Way	101	2014-04-25 14:03:59.0
238	47.806717	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 14:03:59.0
239	45.34591	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
240	60.43655	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
241	26.091797	North	Winnetka Avenue Woodland Hills	101	2014-04-25 14:03:59.0
242	75.0	East	Vermont Avenue	105	2014-04-25 14:03:59.0
243	34.46547	West	Grand Avenue	10	2014-04-25 14:03:59.0
244	75.0	West	Vermont Avenue	105	2014-04-25 14:03:59.0
245	39.028297	East	Maple Avenue	10	2014-04-25 14:03:59.0
246	32.69914	South	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 14:03:59.0
247	56.41357	South	Hayvenhurst Avenue	101	2014-04-25 14:03:59.0
248	40.581604	West	Hoover Street, Vermont Avenue	10	2014-04-25 14:03:59.0
249	63.05114	East	Soto Street	10	2014-04-25 14:03:59.0
250	56.970005	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 14:03:59.0
251	56.036186	East	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 14:03:59.0
252	43.024944	North	Wilshire Boulevard	405	2014-04-25 14:03:59.0
253	52.592594	North	Montana Avenue	405	2014-04-25 14:03:59.0
254	50.370575	North	Los Angeles Street	101	2014-04-25 14:03:59.0
255	29.64361	East	Studebaker Road	105	2014-04-25 14:03:59.0
256	75.0	West	National Boulevard, Overland Avenue	10	2014-04-25 14:03:59.0
257	63.953087	South	SR 2 east (Alvarado Street)	101	2014-04-25 14:03:59.0
258	49.418404	North	Cesar Chavez Avenue	101	2014-04-25 14:03:59.0
259	59.127026	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 14:03:59.0
260	57.577026	South	Seventh Street	101	2014-04-25 14:03:59.0
261	40.53349	West	Nash Street LAX Airport	105	2014-04-25 14:03:59.0
262	20.0	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 14:03:59.0
263	36.901375	West	Maple Avenue	10	2014-04-25 14:03:59.0
264	20.0	North	Vignes Street	101	2014-04-25 14:03:59.0
265	48.112278	West	National Boulevard	10	2014-04-25 14:03:59.0
266	65.07235	East	Garfield Avenue	105	2014-04-25 14:03:59.0
267	40.347694	East	National Boulevard	10	2014-04-25 14:03:59.0
268	75.0	North	Olympic Boulevard, Pico Boulevard	405	2014-04-25 14:03:59.0
269	62.34924	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 14:03:59.0
270	50.506393	East	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 14:03:59.0
271	45.532127	South	White Oak Avenue	101	2014-04-25 14:03:59.0
272	42.79183	West	Hawthorne Boulevard	105	2014-04-25 14:03:59.0
273	45.01019	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 14:03:59.0
274	21.343496	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 14:03:59.0
275	20.0	North	Rampart Boulevard, Benton Way	101	2014-04-25 14:03:59.0
276	69.97134	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 14:03:59.0
277	43.530083	North	Ventura Boulevard	101	2014-04-25 14:03:59.0
278	58.48178	North	Montana Avenue	405	2014-04-25 14:03:59.0
279	37.97561	South	National Boulevard	405	2014-04-25 14:03:59.0
280	20.0	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 14:03:59.0
281	22.712933	East	Studebaker Road	105	2014-04-25 14:03:59.0
282	73.44601	North	Sunset Boulevard	101	2014-04-25 14:03:59.0
283	33.122383	South	Mulholland Drive, Skirball Center Drive	405	2014-04-25 14:03:59.0
284	20.590391	North	Vignes Street	101	2014-04-25 14:03:59.0
285	36.627865	East	Central Avenue	10	2014-04-25 14:03:59.0
286	20.0	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 14:03:59.0
287	20.0	North	Gower Street	101	2014-04-25 14:03:59.0
288	53.269547	South	Canoga Avenue	101	2014-04-25 14:03:59.0
289	51.840645	East	Cloverfield Boulevard	10	2014-04-25 14:03:59.0
290	20.0	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 14:03:59.0
291	27.056608	North	Sepulveda Boulevard	101	2014-04-25 14:03:59.0
292	20.0	North	Gower Street	101	2014-04-25 14:03:59.0
293	67.57195	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 14:03:59.0
294	75.0	South	Sunset Boulevard	101	2014-04-25 14:03:59.0
295	49.74582	North	White Oak Avenue	101	2014-04-25 14:03:59.0
296	73.78391	South	Silver Lake Boulevard	101	2014-04-25 14:03:59.0
297	62.848915	West	Boyle Avenue	10	2014-04-25 14:03:59.0
298	73.77866	East	Bundy Drive	10	2014-04-25 14:03:59.0
299	20.0	South	Rampart Boulevard, Benton Way	101	2014-04-25 14:03:59.0
300	20.899666	West	Imperial Highway west	105	2014-04-25 14:03:59.0
301	27.97542	East	Central Avenue	10	2014-04-25 14:03:59.0
302	48.238976	South	Euclid Avenue	101	2014-04-25 14:03:59.0
303	20.0	East	Centinela Avenue	10	2014-04-25 14:03:59.0
304	20.0	West	I-605 (San Gabriel River Freeway)	105	2014-04-25 14:03:59.0
305	73.70166	North	La Tijera Boulevard	405	2014-04-25 14:03:59.0
306	52.077972	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
307	22.513645	East	I-605 (San Gabriel River Freeway)	105	2014-04-25 14:03:59.0
308	39.84354	East	Alameda Street	10	2014-04-25 14:03:59.0
309	28.30612	East	20th Street	10	2014-04-25 14:03:59.0
310	70.7668	North	Reseda Boulevard	101	2014-04-25 14:03:59.0
311	49.43328	North	White Oak Avenue	101	2014-04-25 14:03:59.0
312	45.645332	South	Wilshire Boulevard	405	2014-04-25 14:03:59.0
313	56.25442	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 14:03:59.0
314	56.9564	South	White Oak Avenue	101	2014-04-25 14:03:59.0
315	47.7236	East	Wilmington Avenue	105	2014-04-25 14:03:59.0
316	58.748714	South	Hayvenhurst Avenue	101	2014-04-25 14:03:59.0
317	66.826065	West	Boyle Avenue	10	2014-04-25 14:03:59.0
318	25.6137	West	Centinela Avenue	10	2014-04-25 14:03:59.0
319	52.456097	North	Barham Boulevard Burbank	101	2014-04-25 14:03:59.0
320	45.29493	East	Bellflower Boulevard	105	2014-04-25 14:03:59.0
321	40.154537	South	Woodlake Avenue	101	2014-04-25 14:03:59.0
322	45.828144	North	Barham Boulevard Burbank	101	2014-04-25 14:03:59.0
323	55.02326	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 14:03:59.0
324	54.447014	North	White Oak Avenue	101	2014-04-25 14:03:59.0
325	20.444902	South	Victory Boulevard   Van Nuys	405	2014-04-25 14:03:59.0
